,date,stock,buyPrice,numShares,sellPrice,sellDate,profit,cumProfit,groupCumProfit
145,2020-04-03,tesla,1.100000024,1907.0,1.100000024,2020-04-08 00:00:00,0.0,3195.6200000000017,1597.8100000000002
146,2020-04-09,ford,1.090000033,1924.0,1.120000005,2020-04-13 00:00:00,57.720000000000255,3253.340000000002,1655.5300000000004
147,2020-04-09,tesla,1.090000033,1924.0,1.120000005,2020-04-13 00:00:00,57.720000000000255,3311.060000000002,1655.5300000000004
148,2020-04-15,ford,1.080000043,1995.0,1.110000014,2020-04-16 00:00:00,59.84999999999991,3370.910000000002,1715.3800000000003
149,2020-04-15,tesla,1.080000043,1995.0,1.110000014,2020-04-16 00:00:00,59.84999999999991,3430.760000000002,1715.3800000000003
150,2020-04-17,ford,1.049999952,2109.0,1.100000024,2020-04-20 00:00:00,105.45000000000027,3536.2100000000023,1820.8300000000006
151,2020-04-17,tesla,1.049999952,2109.0,1.100000024,2020-04-20 00:00:00,105.45000000000027,3641.6600000000026,1820.8300000000006
152,2020-04-21,ford,1.059999943,2189.0,1.100000024,2020-04-22 00:00:00,87.55999999999995,3729.2200000000025,1908.3900000000006
153,2020-04-21,tesla,1.059999943,2189.0,1.100000024,2020-04-22 00:00:00,87.55999999999995,3816.7800000000025,1908.3900000000006
154,2020-04-23,ford,1.049999952,2293.0,1.0299999709999998,2020-04-27 00:00:00,-45.86000000000013,3770.9200000000023,1862.5300000000004
155,2020-04-23,tesla,1.049999952,2293.0,1.0299999709999998,2020-04-27 00:00:00,-45.86000000000013,3725.060000000002,1862.5300000000004
156,2020-04-29,ford,1.0299999709999998,2293.0,1.059999943,2020-04-30 00:00:00,68.78999999999996,3793.850000000002,1931.3200000000004
157,2020-04-29,tesla,1.0299999709999998,2293.0,1.059999943,2020-04-30 00:00:00,68.78999999999996,3862.640000000002,1931.3200000000004
158,2020-05-12,ford,1.100000024,2210.0,1.100000024,2020-05-13 00:00:00,0.0,3862.640000000002,1931.3200000000004
159,2020-05-12,tesla,1.100000024,2210.0,1.100000024,2020-05-13 00:00:00,0.0,3862.640000000002,1931.3200000000004
160,2020-05-15,ford,1.080000043,2251.0,1.090000033,2020-05-18 00:00:00,22.51000000000022,3885.1500000000024,1953.8300000000006
161,2020-05-15,tesla,1.080000043,2251.0,1.090000033,2020-05-18 00:00:00,22.51000000000022,3907.6600000000026,1953.8300000000006
162,2020-05-27,ford,1.159999967,2115.0,1.210000038,2020-05-28 00:00:00,105.75,4013.4100000000026,2059.580000000001
163,2020-05-27,tesla,1.159999967,2115.0,1.210000038,2020-05-28 00:00:00,105.75,4119.160000000003,2059.580000000001
164,2020-06-12,ford,1.24000001,2064.0,1.269999981,2020-06-15 00:00:00,61.92000000000007,4181.080000000003,2121.500000000001
165,2020-06-12,tesla,1.24000001,2064.0,1.269999981,2020-06-15 00:00:00,61.92000000000007,4243.000000000003,2121.500000000001
